Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.422021865844727,28.681278372282137,28.408612634526005,28.64998902911091,147544800
2015-06-15,28.366151809692383,28.437670562082815,28.095721473930382,28.18288490012055,175955600
2015-06-16,28.518123626708984,28.57399769404389,28.243224170300312,28.390730821391042,125976400
2015-06-17,28.45107650756836,28.580703051243066,28.325917433993066,28.544944533893883,131672400
2015-06-18,28.580699920654297,28.676803376644088,28.433193281891516,28.435428721837624,141628800
2015-06-19,28.29462432861328,28.567290020843135,28.249925761586532,28.54270529743611,218867600
2015-06-22,28.520360946655273,28.620933592430493,28.401908188920487,28.49354077871593,136157200
2015-06-23,28.390731811523438,28.52036006149513,28.357207028925068,28.49130615931855,121075600
2015-06-24,28.63210678100586,29.009816016287797,28.410845955048714,28.430959800526097,221123600
2015-06-25,28.495779037475586,28.875722075918663,28.495779037475586,28.799734150286646,127752400
2015-06-26,28.328157424926758,28.605292373182664,28.27451878771564,28.533773621853992,176267200
2015-06-29,27.831989288330078,28.26557258310105,27.820815498292976,28.039840880601187,196645600
2015-06-30,28.033140182495117,28.187353170768603,27.90574736331223,28.06442952719678,177482800
2015-07-01,28.29462432861328,28.370613938727992,28.158291482498353,28.361673884294436,120955200
2015-07-02,28.258865356445312,28.314739416890585,28.109121578544826,28.25662991658802,108844000
2015-07-06,28.1605281829834,28.211933071992203,27.9035071482216,27.92362269788282,112241600
2015-07-07,28.09124755859375,28.194055641238762,27.662133411506012,28.135946131868533,187787200
2015-07-08,27.39394187927246,27.856579159775947,27.387237262983373,27.82082063785364,243046400
2015-07-09,26.835201263427734,27.72695104261523,26.64522974527482,27.680017023199202,314380000
2015-07-10,27.55261993408203,27.68001273996736,27.08998272269413,27.253135750300856,245418000
2015-07-13,28.084545135498047,28.106894423880103,27.785059214725994,27.94374137892242,165762000
2015-07-14,28.0733642578125,28.24322188621343,27.945971462797072,28.169467714062108,127072400
2015-07-15,28.34379768371582,28.417551864106752,28.066662778625943,28.09795212088732,134596800
2015-07-16,28.72150421142578,28.73491685216096,28.462249426872162,28.549412835097545,144889600
2015-07-17,28.969585418701172,28.969585418701172,28.676805850721237,28.84889893345631,184658800
2015-07-20,29.517154693603516,29.7182999771092,29.21096247768072,29.271307426845436,235600800
2015-07-21,29.222143173217773,29.70712976731751,29.126041394746533,29.69148679862171,307025600
2015-07-22,27.9862003326416,28.048779009002466,27.264306704299237,27.264306704299237,461802400
2015-07-23,27.972803115844727,28.40414942101422,27.950452117425314,28.205237812102254,203998000
2015-07-24,27.825288772583008,28.102423701392432,27.691191336394024,28.008555666574285,168649200
2015-07-27,27.438640594482422,27.626378377218433,27.293369360452058,27.51015934382436,177822000
2015-07-28,27.574974060058594,27.69342853644598,27.389473419028683,27.574974060058594,134472400
2015-07-29,27.48780632019043,27.601789897612022,27.326888729746123,27.523566542574166,148046800
2015-07-30,27.349239349365234,27.393937921595764,27.20173099175027,27.338063853736987,134513200
2015-07-31,27.1101016998291,27.409585921458618,27.022938279794158,27.40064586489844,171540000
2015-08-03,26.470901489257812,27.39394056552106,26.265283603784972,27.15479960021046,279904000
2015-08-04,25.621614456176758,26.30551255544882,25.310954750615828,26.242933867298618,496554400
2015-08-05,25.79146957397461,26.247402163645372,25.053931210213424,25.24390269629094,397250400
2015-08-06,25.847593307495117,26.155169739950495,25.62084156704266,26.036180829783316,211612000
2015-08-07,25.935152053833008,26.09904357575176,25.70615474772969,25.724115790954087,154681600
2015-08-10,26.878082275390625,26.938698646192694,26.161901627173368,26.161901627173368,219806400
2015-08-11,25.47939682006836,26.532339242669533,25.44347645277686,26.44927071696566,388331200
2015-08-12,25.87230110168457,25.912712609669917,24.612811101144736,25.26388463519304,404870000
2015-08-13,25.852087020874023,26.132721917512125,25.71513705428587,26.051898930251593,194143200
2015-08-14,26.03394317626953,26.112520620724425,25.596153333692396,25.665750254086753,171718000
2015-08-17,26.303348541259766,26.41335694167236,25.93066457455252,26.05189905602863,163538800
2015-08-18,26.155170440673828,26.366208415520436,26.045162048893072,26.13945495613372,138242800
2015-08-19,25.82066535949707,26.159671203610582,25.746577308984808,26.065378255427756,193146000
2015-08-20,25.290817260742188,25.672480035526398,25.061818225584076,25.6118636514313,274006400
2015-08-21,23.743955612182617,25.12243395959084,23.71925960654018,24.792407077695835,513102000
2015-08-24,23.15125274658203,24.426457548398684,20.6547245534877,21.29906277303558,648825200
2015-08-25,23.29044532775879,24.945068901783834,23.236563920008585,24.945068901783834,414406400
2015-08-26,24.626270294189453,24.671171185754808,23.584553851568398,24.042548426684522,387098400
2015-08-27,25.3514347076416,25.423277175772572,24.700361376721208,25.196525402744562,338464400
2015-08-28,25.43450355529785,25.43899296023259,25.041614678414888,25.18305405746331,212657600
2015-08-31,25.31551170349121,25.712889939424134,25.144885217060533,25.151620180114747,224917200
2015-09-01,24.18399429321289,25.117946383585018,24.10317130205401,24.729548627105544,307383600
2015-09-02,25.221220016479492,25.221220016479492,24.500549767224054,24.74750986033989,247555200
2015-09-03,24.7789363861084,25.31999950923371,24.704848371471137,25.254892015721502,212935600
2015-09-04,24.531984329223633,24.79690379370948,24.361359510840074,24.464632968133223,199985200
2015-09-08,25.21448516845703,25.270612151175783,24.767714865616448,25.088761275282092,219374400
2015-09-09,24.72954750061035,25.598392046700837,24.644233395573615,25.540021221302467,340043200
2015-09-10,25.27285385131836,25.432254252358536,24.673418178492778,24.756485004003405,251571200
2015-09-11,25.641048431396484,25.641048431396484,25.091004731981094,25.097739695285533,199662000
2015-09-14,25.88800621032715,26.242729114504538,25.786978337312043,26.173132211443438,233453600
2015-09-15,26.105785369873047,26.161912359991575,25.6882004263624,26.027207926279065,173364800
2015-09-16,26.134965896606445,26.16415130746334,25.91719295592064,26.09904380983546,148694000
2015-09-17,25.575942993164062,26.152928305170427,25.53104209227515,25.966588024907818,256450400
2015-09-18,25.470426559448242,25.661259689611786,25.115705295805558,25.192037177583178,297141200
2015-09-21,25.865556716918945,25.901478805540528,25.517570475909544,25.5198143218038,200888000
2015-09-22,25.459199905395508,25.63431581880713,25.261631828430936,25.45470878754108,201384800
2015-09-23,25.665746688842773,25.755550204113632,25.436749352118696,25.510835667822036,143026800
2015-09-24,25.81841278076172,25.930666749373724,25.227957522492023,25.42552389061969,200878000
2015-09-25,25.75330352783203,26.19782996706325,25.598392513532445,26.141702986561604,224607600
2015-09-28,25.24367332458496,25.721874620209853,25.24367332458496,25.56022862933393,208436000
2015-09-29,24.484832763671875,25.48389401729487,24.215423949694586,25.331228565945214,293461600
2015-09-30,24.763221740722656,25.041611053587303,24.41074441071247,24.73403461786327,265892000
2015-10-01,24.60157585144043,24.610556372895342,24.09194196424501,24.48707634396447,255716400
2015-10-02,24.78118896484375,24.922630081334333,24.145832715289387,24.249106175333065,232079200
2015-10-05,24.870983123779297,25.00344366607039,24.487074847554027,24.668925685539886,208258800
2015-10-06,24.989974975585938,25.086513445638282,24.64423258779054,24.837309527895236,192787200
2015-10-07,24.870983123779297,25.09324544941304,24.56340841882635,25.086510486948264,187062400
2015-10-08,24.583620071411133,24.738531102168004,24.29400461571162,24.738531102168004,247918400
2015-10-09,25.17182731628418,25.20774769095534,24.581370420731183,24.695869933660607,211064400
2015-10-12,25.055084228515625,25.313268686291394,25.019163851000314,25.308779281424307,121868800
2015-10-13,25.09774398803711,25.245918344657017,24.848540025992065,24.8799710020284,132197200
2015-10-14,24.74302101135254,25.03712587830079,24.597090501001063,24.985490008903326,177849600
2015-10-15,25.113460540771484,25.167341971566753,24.8058840189647,24.90466806947253,150694000
2015-10-16,24.92936134338379,25.14488875574704,24.81486181677032,25.095496735919284,156930400
2015-10-19,25.084272384643555,25.08876178969489,24.72056891253932,24.875479936134393,119036800
2015-10-20,25.542259216308594,25.6320627054743,24.879961695322304,24.99670503223636,195871200
2015-10-21,25.540019989013672,25.948624311384773,25.526548349844486,25.593901407112224,167180800
2015-10-22,25.9306640625,25.9306640625,25.616352640382658,25.667990214251855,166616400
2015-10-23,26.734405517578125,26.76808205066041,26.117008691554844,26.200075531916905,237467600
2015-10-26,25.881269454956055,26.5211166030824,25.800446476997013,26.509892236224317,265335200
2015-10-27,25.71738624572754,26.16415658468257,25.591660629530054,25.908217659825137,279537600
2015-10-28,26.777055740356445,26.78379241597238,26.056385606788414,26.251708091027325,342205600
2015-10-29,27.059940338134766,27.095862428854197,26.552551940309957,26.649090418043976,204909200
2015-10-30,26.82869529724121,27.214849177250642,26.817469216575585,27.163211604191947,197461200
2015-11-02,27.205867767333984,27.246279258408084,26.85339042796631,27.120555380781713,128813200
2015-11-03,27.51793670654297,27.72448358951764,27.098106263941776,27.11831286817819,182076000
2015-11-04,27.38996696472168,27.79857132141872,27.304654569493785,27.64366030440483,179544400
2015-11-05,27.26370620727539,27.662787229444895,27.096859658670287,27.473392408705557,158210800
2015-11-06,27.29526710510254,27.464368796343848,27.19606194930443,27.306541239261836,132169200
2015-11-09,27.18478775024414,27.464368730775384,27.0675446681476,27.27272049186438,135485600
2015-11-10,26.328006744384766,26.62111704753071,26.167924007192934,26.357318806814234,236511600
2015-11-11,26.179197311401367,26.474561055984985,25.976274932599434,26.237819714208904,180872000
2015-11-12,26.091266632080078,26.33928212793578,26.075483874712667,26.213020068996485,130102400
2015-11-13,25.32918357849121,26.05744911751473,25.313400819202986,25.974024978310254,183249600
2015-11-16,25.744047164916992,25.75757475270898,25.02705576868221,25.11273335835102,152426800
2015-11-17,25.633567810058594,25.94020574759523,25.550143671693334,25.910893680503573,110467600
2015-11-18,26.445255279541016,26.49034838475126,26.04166562320002,26.100288036126702,186698800
2015-11-19,26.78119659423828,26.999901710042927,26.325750157349685,26.524162176952128,173183200
2015-11-20,26.8984432220459,27.03823285348772,26.796981174505373,26.87589495357598,137148400
2015-11-23,26.548967361450195,26.995396614093863,26.456524271484874,26.89167938918934,129930000
2015-11-24,26.803743362426758,26.90971402520276,26.406919319943405,26.454267584551374,171212800
2015-11-25,26.612096786499023,26.882660527027603,26.58729506727912,26.87815018524687,85553200
2015-11-27,26.562496185302734,26.697778930112786,26.51514791269584,26.670722037112466,52185600
2015-11-30,26.6729793548584,26.92325004463035,26.548970735532947,26.60308280569692,156721200
2015-12-01,26.45652961730957,26.787969297271918,26.348305468867878,26.774441708764662,139409600
2015-12-02,26.217529296875,26.63013788926134,26.17243619483793,26.456525834016308,133546400
2015-12-03,25.974016189575195,26.332512629521357,25.753057634305005,26.27840057601311,166278000
2015-12-04,26.83756446838379,26.88716790452841,25.953726741307257,25.994311214499103,231108000
2015-12-07,26.668466567993164,27.024707914321493,26.562495888498777,26.82629586177749,128336800
2015-12-08,26.657196044921875,26.74061845965999,26.34830294874675,26.497111568669016,137238000
2015-12-09,26.068721771240234,26.535442449574763,25.946968326432316,26.524168313499498,185445600
2015-12-10,26.19272232055664,26.366334340975893,26.04391373753137,26.163411982131223,116850800
2015-12-11,25.518579483032227,26.016865727443598,25.444174306034448,25.971772619064726,187544800
2015-12-14,25.360748291015625,25.405841393006796,24.754236264142396,25.293106917837292,257274800
2015-12-15,24.912067413330078,25.432901933023523,24.880501893371907,25.238998470313724,213292400
2015-12-16,25.103713989257812,25.250269162016448,24.53102432618106,25.042838124981426,224954000
2015-12-17,24.57160758972168,25.30889031919613,24.57160758972168,25.257031702415023,179091200
2015-12-18,23.90647315979004,24.693359335575057,23.856869714176426,24.555824854816795,385813200
2015-12-21,24.1995792388916,24.208598201981307,23.802753463901215,24.18830510498164,190362400
2015-12-22,24.177038192749023,24.28751750540266,24.001170952768174,24.215367504458612,131157600
2015-12-23,24.488182067871094,24.542294132606024,24.170270032146377,24.186052789368713,130629600
2015-12-24,24.357412338256836,24.57611751245153,24.339374407970492,24.57611751245153,54281600
2015-12-28,24.0845890045166,24.28074757635794,23.940289039090082,24.258199309104633,106816800
2015-12-29,24.517488479614258,24.67306257599485,24.093607553479544,24.11615410015425,123724800
2015-12-30,24.19732666015625,24.508473179220985,24.165761146056557,24.481418007244965,100855200
2015-12-31,23.73285675048828,24.131935944163136,23.63364988463391,24.127427323074837,163649200
2016-01-04,23.753156661987305,23.757667004887693,22.997835924201404,23.13537213940266,270597600
2016-01-05,23.157917022705078,23.865889430114205,23.090277365805008,23.84334287781418,223164000
2016-01-06,22.704721450805664,23.081255885975757,22.517583538933,22.67315593698659,273829600
2016-01-07,21.746475219726562,22.576200859718405,21.741966598506444,22.24927163523591,324377600
2016-01-08,21.86147117614746,22.3462298068249,21.81637807011819,22.21996773378956,283192000
2016-01-11,22.2154483795166,22.33494661019303,21.947139862962413,22.314655236768445,198957600
2016-01-12,22.537874221801758,22.70246729894013,22.285348398855252,22.670901786095747,196616800
2016-01-13,21.958419799804688,22.815202454840886,21.93812842101598,22.619043858925938,249758400
2016-01-14,22.438669204711914,22.655120911036093,21.58639684675493,22.086938192270384,252680400
2016-01-15,21.899799346923828,22.030571755861573,21.500720046769526,21.6901131464518,319335600
2016-01-19,21.7938289642334,22.24251168137656,21.53228416336344,22.18839961644163,212350800
2016-01-20,21.82314109802246,22.13879798972315,21.06331007473765,21.442098000740142,289337600
2016-01-21,21.712657928466797,22.068897518731085,21.406020056200077,21.884013071057744,208646000
2016-01-22,22.867061614990234,22.876080579854502,22.17938231595851,22.23800300728876,263202000
2016-01-25,22.420631408691406,22.891860656347266,22.36877279684545,22.889605485347495,207178000
2016-01-26,22.544641494750977,22.745308737463674,22.111741491608417,22.531113907212678,300308000
2016-01-27,21.06330680847168,21.78706185981396,21.045268881413524,21.654036018190727,533478800
2016-01-28,21.214372634887695,21.31132435199007,20.831076108775935,21.146732982145863,222715200
2016-01-29,21.947153091430664,21.947153091430664,21.27300121832589,21.3722081353739,257666000
2016-02-01,21.741966247558594,21.805097264768634,21.509733554168285,21.750985210044487,163774000
2016-02-02,21.302309036254883,21.654040078890674,21.257214210153034,21.51424869826253,149428800
2016-02-03,21.723928451538086,21.83440773231145,21.21211479881186,21.41954577664506,183857200
2016-02-04,21.898479461669922,22.063965629074396,21.578844165073992,21.730727616148123,185886800
2016-02-05,21.313617706298828,21.971025981954458,21.238810532180526,21.880348680221665,185672400
2016-02-08,21.538047790527344,21.69446438775061,21.091463436407842,21.111864924492025,216085600
2016-02-09,21.53350830078125,21.748867095584664,21.29321493579432,21.374824329473952,177324800
2016-02-10,21.370290756225586,21.841811340568256,21.33175346517059,21.74433354408901,169374400
2016-02-11,21.241079330444336,21.472306570299025,20.98945060270443,21.261482547855483,200298800
2016-02-12,21.306812286376953,21.422425862600925,21.084654764484135,21.352151791526197,161405600
2016-02-16,21.90755271911621,21.95515791409869,21.447367438093213,21.540310419861186,196231600
2016-02-17,22.24306297302246,22.263464462576152,21.79647858673577,21.91435789527349,179452800
2016-02-18,21.821409225463867,22.417609568857365,21.78287020599631,22.40627425792121,156084000
2016-02-19,21.77153778076172,21.934756581566603,21.717132090335326,21.762469877436367,141496800
2016-02-22,21.961956024169922,21.966490840071426,21.744331558086568,21.83274144338526,137123200
2016-02-23,21.46550941467285,21.87582221045687,21.433772608895424,21.853153310548166,127770400
2016-02-24,21.785139083862305,21.848612678525644,21.154934494668073,21.304552307396584,145022800
2016-02-25,21.934757232666016,21.934757232666016,21.59245122245748,21.7738058352963,110330800
2016-02-26,21.968759536743164,22.220386489221053,21.893950635709555,22.03449880544172,115964400
2016-02-29,21.91889190673828,22.267998461205245,21.90982400187246,21.957429205273503,140865200
2016-03-01,22.78938102722168,22.84378670542298,22.0843677002068,22.13650770023015,201628400
2016-03-02,22.83926010131836,22.870996900069787,22.58763139012787,22.78485440767674,132678400
2016-03-03,23.009273529052734,23.056878715018073,22.771245869700657,22.800716982102088,147822800
2016-03-04,23.351577758789062,23.519329601316926,22.979802470200145,23.206494803706814,184220400
2016-03-07,23.093158721923828,23.3107832495856,22.886867778171705,23.211038025835038,143315600
2016-03-08,22.902727127075195,23.06821329838776,22.759911573673495,22.84605404134868,126247600
2016-03-09,22.923137664794922,23.027415968321794,22.730447728110132,22.966208047637537,108806800
2016-03-10,22.93446922302246,23.17703001687174,22.703243740751244,22.988876643166282,134054400
2016-03-11,23.181564331054688,23.186097417872265,23.009277630050175,23.17702951471143,109632800
2016-03-14,23.240507125854492,23.328918764578578,23.07275521218706,23.102226334937086,100304400
2016-03-15,23.707494735717773,23.84350984776227,23.542008500887547,23.566944806540402,160270800
2016-03-16,24.022594451904297,24.099669039487516,23.709757825882104,23.71429264251982,153214000
2016-03-17,23.984054565429688,24.13593804538442,23.793632066323628,23.92057924604393,137682800
2016-03-18,24.011260986328125,24.14274300652028,23.845776486367246,24.106471388732402,176820800
2016-03-21,24.00898551940918,24.403429689653237,23.834431456637375,24.01351860502166,142010800
2016-03-22,24.192609786987305,24.32182436755188,23.85030382707832,23.85937172934037,129777600
2016-03-23,24.05886459350586,24.271956010076394,24.00672630829763,24.13820831977842,102814000
2016-03-24,23.954580307006836,24.086062285628593,23.777760550010516,23.909242528632277,104532000
2016-03-28,23.84577751159668,24.072469943939566,23.816306388495462,24.0293978283461,77645600
2016-03-29,24.410242080688477,24.435178387524427,23.77550255499784,23.777769963671854,124760400
2016-03-30,24.83641815185547,25.031373749204025,24.618793660995017,24.63012897251382,182404400
2016-03-31,24.70720672607422,24.913497661406872,24.682270421154318,24.8726929560403,103553600
2016-04-01,24.93389892578125,24.936166334260715,24.528119284253354,24.659601303647495,103496000
2016-04-04,25.190053939819336,25.43261467921818,24.99736406340199,25.03136826097713,149424800
2016-04-05,24.893091201782227,25.10164951845118,24.80468130659051,24.825084521379363,106314800
2016-04-06,25.15378761291504,25.158322429290177,24.75480851866221,24.988303135262203,105616400
2016-04-07,24.60519027709961,25.03137131404998,24.509979895896688,24.924825622431,127207600
2016-04-08,24.63239288330078,24.88401981393905,24.521312380670523,24.68906597379666,94326800
2016-04-11,24.714004516601562,25.07444632946965,24.670934136976054,24.702670934395165,117630000
2016-04-12,25.035905838012695,25.04950682673289,24.63239369707538,24.78654284797231,108929200
2016-04-13,25.398616790771484,25.46662347328959,25.1175186980733,25.1175186980733,133029200
2016-04-14,25.41222381591797,25.47796483529812,25.237671386859496,25.303412406239644,101895600
