Price,Close_Scaled
2015-07-09,0.024128639794658666
2015-07-10,0.026906684260785796
2015-07-13,0.02896644646468778
2015-07-14,0.028923150999081285
2015-07-15,0.029970344378647693
2015-07-16,0.03143292902000891
2015-07-17,0.03239356839728215
2015-07-20,0.0345139088012702
2015-07-21,0.03337154220952271
2015-07-22,0.028585628057636092
2015-07-23,0.028533750311061534
2015-07-24,0.027962533779159943
2015-07-27,0.02646532458256788
2015-07-28,0.02699324564886295
2015-07-29,0.02665570793584983
2015-07-30,0.02611913811653098
2015-07-31,0.025193130680272582
2015-08-03,0.022717969828791845
2015-08-04,0.019429294416633172
2015-08-05,0.020087020636124137
2015-08-06,0.020304347329312702
2015-08-07,0.02064339912803878
2015-08-10,0.024294686989773884
2015-08-11,0.018878588206804117
2015-08-12,0.020400022774803434
2015-08-13,0.02032174823633573
2015-08-14,0.021025945808538435
2015-08-17,0.022069158250547394
2015-08-18,0.021495371465825752
2015-08-19,0.020200074831285983
2015-08-20,0.01814835574612257
2015-08-21,0.012158477564215134
2015-08-24,0.009863367354248448
2015-08-25,0.010402359710708006
2015-08-26,0.015575045211522615
2015-08-27,0.018383083346334164
2015-08-28,0.018704749009605143
2015-08-31,0.01824397949112555
2015-09-01,0.013862429625573033
2015-09-02,0.017878855875000807
2015-09-03,0.016166210745915358
2015-09-04,0.015209943752749783
2015-09-08,0.017852776671818185
2015-09-09,0.015974963255909413
2015-09-10,0.0180787964327343
2015-09-11,0.01950454816945893
2015-09-14,0.020460837319976416
2015-09-15,0.021304138747387735
2015-09-16,0.02141713385627786
2015-09-17,0.01925244181957622
2015-09-18,0.018843852864813757
2015-09-21,0.020373906642700987
2015-09-22,0.018800380140392092
2015-09-23,0.019600186686029836
2015-09-24,0.02019135222042258
2015-09-25,0.019939231098971943
2015-09-28,0.017965801323844163
2015-09-29,0.015027359787335506
2015-09-30,0.016105359271822564
2015-10-01,0.01547942146651965
2015-10-02,0.016174933356778776
2015-10-05,0.01652264129431255
2015-10-06,0.016983410812792157
2015-10-07,0.01652264129431255
2015-10-08,0.015409891696267233
2015-10-09,0.017687593613426936
2015-10-12,0.017235531934242806
2015-10-13,0.017400722378418013
2015-10-14,0.016027136433842612
2015-10-15,0.017461581238294777
2015-10-16,0.016748697984148506
2015-10-19,0.0173485565862688
2015-10-20,0.019122008874743246
2015-10-21,0.019113337964367594
2015-10-22,0.020626020378367665
2015-10-23,0.023738330655211137
2015-10-26,0.020434750731009824
2015-10-27,0.019800149401115213
2015-10-28,0.023903484170466532
2015-10-29,0.024998891947760574
2015-10-30,0.02410344688555191
2015-11-02,0.025563963507402754
2015-11-03,0.026772381165154846
2015-11-04,0.026276846761549025
2015-11-05,0.025787930020376423
2015-11-06,0.025910142587655657
2015-11-09,0.025482335823014637
2015-11-10,0.022164641665655016
2015-11-11,0.021588410186440754
2015-11-12,0.021247918159841395
2015-11-13,0.018296920790591156
2015-11-16,0.019903387889386753
2015-11-17,0.019475581124745733
2015-11-18,0.02261866057759003
2015-11-19,0.0239195187074559
2015-11-20,0.024373530233606958
2015-11-23,0.023020262580720985
2015-11-24,0.02400682605971359
2015-11-25,0.023264717258415307
2015-11-27,0.023072649946389176
2015-11-30,0.023500471482598123
2015-12-01,0.022662317946610847
2015-12-02,0.021736842286797953
2015-12-03,0.020793891862122396
2015-12-04,0.024137790780992083
2015-12-07,0.023482996717735447
2015-12-08,0.023439354120282557
2015-12-09,0.02116061819336766
2015-12-10,0.021640782780541018
2015-12-11,0.01903031436680999
2015-12-14,0.018419148129438317
2015-12-15,0.01668173108093217
2015-12-16,0.017423839882230424
2015-12-17,0.01536337602885171
2015-12-18,0.012787790672790345
2015-12-21,0.013922778866356164
2015-12-22,0.013835493671450386
2015-12-23,0.015040329223979174
2015-12-24,0.014533952489511809
2015-12-28,0.013477504722636452
2015-12-29,0.015153811794610991
2015-12-30,0.01391405625549276
2015-12-31,0.012115499687319148
2016-01-04,0.012194106586065317
2016-01-05,0.009889173283424355
2016-01-06,0.008134274084271545
2016-01-07,0.004423678377292434
2016-01-08,0.004868974678364071
2016-01-11,0.0062396727814089115
2016-01-12,0.00748819524609437
2016-01-13,0.005244386691552916
2016-01-14,0.007104045850474153
2016-01-15,0.005017392007153343
2016-01-19,0.004607045235807072
2016-01-20,0.004720549963790829
2016-01-21,0.004292728427581882
2016-01-22,0.00876290031493794
2016-01-25,0.00703419849151124
2016-01-26,0.007514400007604408
2016-01-27,0.001778260433836082
2016-01-28,0.0023632292954816614
2016-01-29,0.005200758865667968
2016-02-01,0.004406218383997712
2016-02-02,0.0027037434794329324
2016-02-03,0.004336371025034785
2016-02-04,0.005012281044649111
2016-02-05,0.002747533792565135
2016-02-08,0.003616589448664595
2016-02-09,0.0035990112828264004
2016-02-10,0.002966987591535797
2016-02-11,0.002466645042568369
2016-02-12,0.002721181315375784
2016-02-16,0.0050474152189736166
2016-02-17,0.006346604161663258
2016-02-18,0.004713843671950033
2016-02-19,0.0045207275786007944
2016-02-22,0.005258079935025181
2016-02-23,0.003335700698667843
2016-02-24,0.004573395604059671
2016-02-25,0.005152758655675355
2016-02-26,0.005284425026430589
2016-02-29,0.005091323704649264
2016-03-01,0.008462099491369862
2016-03-02,0.008655245127854982
2016-03-03,0.009313584367415098
2016-03-04,0.010639081472590309
2016-03-07,0.00963841114622338
2016-03-08,0.008901007089311214
2016-03-09,0.008980042363527369
2016-03-10,0.009023921306067176
2016-03-11,0.009980742233030193
2016-03-14,0.010208985114919952
2016-03-15,0.012017290917928206
2016-03-16,0.013237444586401678
2016-03-17,0.01308820743559222
2016-03-18,0.013193558258077928
2016-03-21,0.013184747017806933
2016-03-22,0.013895791211745764
2016-03-23,0.01337789265429204
2016-03-24,0.012974074915971384
2016-03-28,0.012552760255436154
2016-03-29,0.014738523933791742
2016-03-30,0.01638879611728747
2016-03-31,0.015888453568320027
2016-04-01,0.01676626876420273
2016-04-04,0.01775817216500246
2016-04-05,0.016608249916258144
2016-04-06,0.01761773886868004
2016-04-07,0.015493417527134512
2016-04-08,0.01559875357805228
2016-04-11,0.01591477650237351
2016-04-12,0.01716126787646842
2016-04-13,0.018565785484291872
2016-04-14,0.01861847566710266
2016-04-15,0.016643354547446768
2016-04-18,0.014562934305792918
2016-04-19,0.01406258437104152
2016-04-20,0.014255700464390758
2016-04-21,0.013237444586401678
2016-04-22,0.01298288615624238
2016-04-25,0.012456191130085587
2016-04-26,0.011815385741659842
2016-04-27,0.006083227105449007
2016-04-28,0.0034585484433681257
2016-04-29,0.0025017422879730356
2016-05-02,0.002413977017109492
2016-05-03,0.003765797056338213
2016-05-04,0.002896778329158564
2016-05-05,0.0025611461484085773
2016-05-06,0.0021019276445617685
2016-05-09,0.002163761427921976
2016-05-10,0.0027201473056205905
2016-05-11,0.0019164632234008883
2016-05-12,0.0
2016-05-13,0.0001589568425082316
2016-05-16,0.0031263875810819686
2016-05-17,0.00278193677427703
2016-05-18,0.0037269256753271057
2016-05-19,0.0034089750613908176
2016-05-20,0.004309819131678341
2016-05-23,0.005378431284745092
2016-05-24,0.006676704390222998
2016-05-25,0.008195716421081592
2016-05-26,0.00889340711761058
2016-05-27,0.008840421503441165
2016-05-31,0.00840770319246302
2016-06-01,0.0071712490987774075
2016-06-02,0.0065177327761468395
2016-06-03,0.006694363799684827
2016-06-06,0.007321409472582557
2016-06-07,0.007674656748090591
2016-06-08,0.007595170941052512
2016-06-09,0.008222231385518197
2016-06-10,0.007498033110336574
2016-06-13,0.006182115366964794
2016-06-14,0.006288093981087567
2016-06-15,0.006005469571858879
2016-06-16,0.006367609331261501
2016-06-17,0.004406964348178236
2016-06-20,0.0042038183602036705
2016-06-21,0.004919212780898269
2016-06-22,0.0046012843243138785
2016-06-23,0.005087010406813336
2016-06-24,0.002702465738806878
2016-06-27,0.0015013600071807492
2016-06-28,0.002870263364721959
2016-06-29,0.0035855986991448208
2016-06-30,0.0046454439266443714
2016-07-01,0.004901516442516615
2016-07-05,0.004106687915271703
2016-07-06,0.004583602757500166
2016-07-07,0.004945690816415035
2016-07-08,0.005599214524829574
2016-07-11,0.005864172138812476
2016-07-12,0.006252767776379953
2016-07-13,0.005767026922312582
2016-07-14,0.007462692134061047
2016-07-15,0.007453858736438168
2016-07-18,0.008381188228026429
2016-07-19,0.008416514432734015
2016-07-20,0.008496000239772095
2016-07-21,0.008027926180950481
2016-07-22,0.007347902279667279
2016-07-25,0.006182115366964794
2016-07-26,0.005590395898774608
2016-07-27,0.011136632195218737
2016-07-28,0.01236423811971353
2016-07-29,0.012249440879535792
2016-08-01,0.013874461067653054
2016-08-02,0.012487913072217943
2016-08-03,0.013644837044161695
2016-08-04,0.014221999132155619
2016-08-05,0.01565156931919047
2016-08-08,0.016441833431944636
2016-08-09,0.016832526632158368
2016-08-10,0.016113321146937504
2016-08-11,0.0160511623890828
2016-08-12,0.016273142126169704
2016-08-15,0.01742746630215755
2016-08-16,0.017338667021538814
2016-08-17,0.017196608852743947
2016-08-18,0.017072306108602442
2016-08-19,0.01732092636845338
2016-08-22,0.016566187876573893
2016-08-23,0.016868059638817004
2016-08-24,0.016139946898133598
2016-08-25,0.01573149827326649
2016-08-26,0.015172084224141971
2016-08-29,0.015065536904653842
2016-08-30,0.014337424163970436
2016-08-31,0.014426216058805202
2016-09-01,0.01498562272214575
2016-09-02,0.015873578599413254
2016-09-06,0.015846930690865277
2016-09-07,0.016432985262753802
2016-09-08,0.013911197957098068
2016-09-09,0.011789018492902592
2016-09-12,0.013840176258484604
2016-09-13,0.016068917813736164
2016-09-14,0.019460846485734318
2016-09-15,0.022835049276214964
2016-09-16,0.02225788718822104
2016-09-19,0.02106803739135854
2016-09-20,0.02105918183638375
2016-09-21,0.02104140425437849
2016-09-22,0.02199154104685261
2016-09-23,0.020295521317473766
2016-09-26,0.020446464584379306
2016-09-27,0.020632955629511382
2016-09-28,0.021396586605285484
2016-09-29,0.01982491393475197
2016-09-30,0.020597430008636716
2016-10-03,0.020126822625914892
2016-10-04,0.020553034061219333
2016-10-05,0.020597430008636716
2016-10-06,0.021343320331325383
2016-10-07,0.021494248826662968
2016-10-10,0.023261275483087332
2016-10-11,0.02348325522017425
2016-10-12,0.02440670717518055
2016-10-13,0.024087043059364252
2016-10-14,0.024664227304710087
2016-10-17,0.02459319083452867
2016-10-18,0.02452214697856331
2016-10-19,0.024211367960857655
2016-10-20,0.024158086915329627
2016-10-21,0.02374963829046252
2016-10-24,0.02468196795779551
2016-10-25,0.025214741484156006
2016-10-26,0.022852819472436267
2016-10-27,0.02186720137379128
2016-10-28,0.02119236229285193
2016-10-31,0.021032526542051802
2016-11-01,0.01921222622588338
2016-11-02,0.019301032892286074
2016-11-03,0.01823896454381288
2016-11-04,0.0173553441217332
2016-11-07,0.018756611984611787
2016-11-08,0.01933673577197592
2016-11-09,0.019176087584939563
2016-11-10,0.016418250623742386
2016-11-11,0.016989459769860007
2016-11-14,0.014561833823982046
2016-11-15,0.01581134598371889
2016-11-16,0.018381761291004314
2016-11-17,0.018346065797098438
2016-11-18,0.018444237637569555
2016-11-21,0.019934733156536877
2016-11-22,0.019997209503102104
2016-11-23,0.019488461931981796
2016-11-25,0.019988272704503693
2016-11-28,0.0197919216377775
2016-11-29,0.0196937276399545
2016-11-30,0.018854776439298934
2016-12-01,0.017935497452233204
2016-12-02,0.01830143350459415
2016-12-05,0.01759635702409955
2016-12-06,0.018346065797098438
2016-12-07,0.019309969690884485
2016-12-08,0.020282766068565147
2016-12-09,0.02191609526364373
2016-12-12,0.021335934547359756
2016-12-13,0.023022795904621196
2016-12-14,0.023022795904621196
2016-12-15,0.02358503132322058
2016-12-16,0.023718920814949487
2016-12-19,0.02431689604215853
2016-12-20,0.024593597052646785
2016-12-21,0.024691754121549947
2016-12-22,0.024004536466684226
2016-12-23,0.024209802174656944
2016-12-27,0.0248702389768633
2016-12-28,0.02442400468122806
2016-12-29,0.024397216442784725
2016-12-30,0.02358503132322058
2017-01-03,0.023879561616201875
2017-01-04,0.02376355310745376
2017-01-05,0.024290144732635036
2017-01-06,0.025450362764227435
2017-01-09,0.02641429620114935
2017-01-10,0.02652139745443491
2017-01-11,0.02709259921476856
2017-01-12,0.02664632060442952
2017-01-13,0.026458921107869668
2017-01-17,0.027315723748370158
2017-01-18,0.02730677217820382
2017-01-19,0.027119357910076025
2017-01-20,0.027315723748370158
2017-01-23,0.027387107350397927
2017-01-24,0.02728895766727872
2017-01-25,0.02899363353546526
2017-01-26,0.029047187855000017
2017-01-27,0.02905609511046256
2017-01-30,0.028770479458727807
2017-01-31,0.028520603615602713
2017-02-01,0.035125119353345655
2017-02-02,0.03492876090083551
2017-02-03,0.03541967180367883
2017-02-06,0.03649958420621298
2017-02-07,0.03760625530405459
2017-02-08,0.03806144855564016
2017-02-09,0.0389129999037411
2017-02-10,0.038644083509552604
2017-02-13,0.03969285006110371
2017-02-14,0.04124360619144657
2017-02-15,0.041682816606530504
2017-02-16,0.041539384681918035
2017-02-17,0.04187101376775865
2017-02-21,0.04274948629841428
2017-02-22,0.04311701029432785
2017-02-23,0.04259711018941943
2017-02-24,0.04271365047461306
2017-02-27,0.042955653072030794
2017-02-28,0.04300944373665244
2017-03-01,0.04551925868649992
2017-03-02,0.044775273896074386
2017-03-03,0.04551030711633358
2017-03-06,0.04511583239472945
2017-03-07,0.045277285632218056
2017-03-08,0.0448111540345794
2017-03-09,0.044524304956922375
2017-03-10,0.044936682818859194
2017-03-13,0.044990421782993104
2017-03-14,0.04480215814970927
2017-03-15,0.04611985586701678
2017-03-16,0.04632600786906535
2017-03-17,0.04569858552118536
2017-03-20,0.047016253695357
2017-03-21,0.045564075623603345
2017-03-22,0.046980388328419914
2017-03-23,0.04653221895738566
2017-03-24,0.04628117616039401
2017-03-27,0.04649635359044857
2017-03-28,0.049113757255323326
2017-03-29,0.049400562018276556
2017-03-30,0.049230275383165045
2017-03-31,0.04898828755731527
2017-04-03,0.04902410860954856
2017-04-04,0.0499832412868928
2017-04-05,0.049310928144069704
2017-04-06,0.04898828755731527
2017-04-07,0.04870139416495445
2017-04-10,0.04854901067017561
2017-04-11,0.04716857810386407
2017-04-12,0.04732103545648256
2017-04-13,0.04664875185679532
2017-04-17,0.047347845852277776
2017-04-18,0.046783187896537654
2017-04-19,0.046317085842034866
2017-04-20,0.04789467452552487
2017-04-21,0.04774226148761018
2017-04-24,0.048970310559142916
2017-04-25,0.049768078628406154
2017-04-26,0.049006190697647944
2017-04-27,0.04910474659888525
2017-04-28,0.04897924735774134
2017-05-01,0.05160566167905414
2017-05-02,0.05243930988682238
2017-05-03,0.052035913138187784
2017-05-04,0.05156082997038278
2017-05-05,0.05373906014909344
2017-05-08,0.05736933545544634
2017-05-09,0.05824777105718215
2017-05-10,0.05759343491253138
2017-05-11,0.05878148257810628
2017-05-12,0.060716661378076076
2017-05-15,0.06035667826759139
2017-05-16,0.060149595656763144
2017-05-17,0.05545124735957299
2017-05-18,0.05751241286242845
2017-05-19,0.057980464763898176
2017-05-22,0.058817539975426464
2017-05-23,0.05864649999035049
2017-05-24,0.05823246771280535
2017-05-25,0.058709500727577274
2017-05-26,0.05847551909154622
2017-05-30,0.05852950917233496
2017-05-31,0.057710470045250706
2017-06-01,0.05808845969704357
2017-06-02,0.060131589115454964
2017-06-05,0.058763579437773605
2017-06-06,0.059231542709835716
2017-06-07,0.06005965157962975
2017-06-08,0.05971758638104571
2017-06-09,0.054308164346780846
2017-06-12,0.051103901059565304
2017-06-13,0.05215695136581647
2017-06-14,0.050869875108830453
2017-06-15,0.050086834292794674
2017-06-16,0.04826867585397629
2017-06-19,0.051931950843087604
2017-06-20,0.05073483343480292
2017-06-21,0.051508922680672364
2017-06-22,0.051292918042813634
2017-06-23,0.051877975533866805
2017-06-26,0.051463913713185844
2017-06-27,0.049582769308708585
2017-06-28,0.05147292436962389
2017-06-29,0.04953776034122204
2017-06-30,0.049843782914053836
2017-07-03,0.04937579009885584
2017-07-05,0.04990681319441648
2017-07-06,0.04868272290308934
2017-07-07,0.04998779092981562
2017-07-10,0.05077988671699327
2017-07-11,0.05120294442254436
2017-07-12,0.05139194663422475
2017-07-13,0.053219100957913296
2017-07-14,0.05436215442756959
2017-07-17,0.054830176785903434
2017-07-18,0.05529825823050902
2017-07-19,0.0561442702406357
2017-07-20,0.05553228418124387
2017-07-21,0.05546923912931326
2017-07-24,0.05710740601288933
2017-07-25,0.0576924191892387
2017-07-26,0.05834047741751869
2017-07-27,0.05573028227779439
2017-07-28,0.05477618670511469
2017-07-31,0.05408313428091613
2017-08-01,0.055271241032762736
2017-08-02,0.061652735637879624
2017-08-03,0.06023965790644001
2017-08-04,0.060977674983421326
2017-08-07,0.06315584607586022
2017-08-08,0.06429895863178825
2017-08-09,0.06518102803923514
2017-08-10,0.06056362793430828
2017-08-11,0.06251539520506486
2017-08-14,0.06465699189530599
2017-08-15,0.06623825869921085
2017-08-16,0.06565091161512834
2017-08-17,0.06285877507319479
2017-08-18,0.06253347560421271
2017-08-21,0.062271427989112255
2017-08-22,0.06459368095515264
2017-08-23,0.06477438154565565
2017-08-24,0.06413288189353716
2017-08-25,0.06466597300860819
2017-08-28,0.06612085427729325
2017-08-29,0.06742200783851776
2017-08-30,0.06781964367565918
2017-08-31,0.06840691690190204
2017-09-01,0.06845213267133962
2017-09-05,0.06667193716210454
2017-09-06,0.06651837194189122
2017-09-07,0.06593103962937663
2017-09-08,0.06355453069432479
2017-09-11,0.0661479157897433
2017-09-12,0.06556962367680264
2017-09-13,0.06447623221853124
2017-09-14,0.06323831573962041
2017-09-15,0.0646840829508919
2017-09-18,0.06359069149262048
2017-09-19,0.06364491791849611
2017-09-20,0.06124136224256213
2017-09-21,0.05881960799493685
2017-09-22,0.05746422800783671
2017-09-25,0.0562534468992156
2017-09-26,0.05859373594970005
2017-09-27,0.05957868932778812
2017-09-28,0.058720239657463286
2017-09-29,0.05947927667561079
2017-10-02,0.05919919297606627
2017-10-03,0.059804576144592864
2017-10-04,0.05890096979110218
2017-10-05,0.0606268797881899
2017-10-06,0.060545562306728334
2017-10-09,0.061033496738633536
2017-10-10,0.0610876788498054
2017-10-11,0.061675070248591674
2017-10-12,0.06117811038868051
2017-10-13,0.06207269131416515
2017-10-16,0.0646840829508919
2017-10-17,0.06521723315223465
2017-10-18,0.06457563009914064
2017-10-19,0.06115997090326092
2017-10-20,0.06140395289078143
2017-10-23,0.06133163129419003
2017-10-24,0.06217201533693492
2017-10-25,0.061548551769260496
2017-10-26,0.06245215812275112
2017-10-27,0.06754849677471308
2017-10-30,0.07086475808998338
2017-10-31,0.07296110946765108
2017-11-01,0.07101836762490049
2017-11-02,0.07212074019647413
2017-11-03,0.0760875709065727
2017-11-06,0.07766889679674932
2017-11-07,0.07817491162780235
2017-11-08,0.0794670693041567
2017-11-09,0.07914176983517465
2017-11-10,0.07861581338741441
2017-11-13,0.07798099048400084
2017-11-14,0.0755959435826847
2017-11-15,0.07354646239006288
2017-11-16,0.07537832884392148
2017-11-17,0.07451677714433111
2017-11-20,0.0743626062898326
2017-11-21,0.07722832001163174
2017-11-22,0.07887883592599831
2017-11-24,0.0788878613540043
2017-11-27,0.07808982739651832
2017-11-28,0.07716490567050285
2017-11-29,0.07390920778375068
2017-11-30,0.07605847091774814
2017-12-01,0.07533298013037254
2017-12-04,0.07419943955046396
2017-12-05,0.07405432366710732
2017-12-06,0.07348298896266228
2017-12-07,0.07376415098666578
2017-12-08,0.07380947015707887
2017-12-11,0.07680207164740746
2017-12-12,0.07592245432023714
2017-12-13,0.0764393853399914
2017-12-14,0.07639400708330657
2017-12-15,0.07798099048400084
2017-12-18,0.08020281155967662
2017-12-19,0.07849790673218715
2017-12-20,0.07832561116383699
2017-12-21,0.07892412555327555
2017-12-22,0.07892412555327555
2017-12-26,0.07489769156657433
2017-12-27,0.07492493033783956
2017-12-28,0.07536021890163777
2017-12-29,0.07368252330227767
2018-01-02,0.07643025651100985
2018-01-03,0.07640306205444844
2018-01-04,0.07712856761339196
2018-01-05,0.07891507058213368
2018-01-08,0.07832561116383699
2018-01-09,0.07830751599312122
2018-01-10,0.07827116316444238
2018-01-11,0.079168979063304
2018-01-12,0.08081033660555323
2018-01-16,0.07999422224891936
2018-01-17,0.08263319240297379
2018-01-18,0.0827782639716266
2018-01-19,0.0820528174989548
2018-01-22,0.08072878277900478
2018-01-23,0.08076506174984394
2018-01-24,0.07820773405174558
2018-01-25,0.07538738381506335
2018-01-26,0.07575009966561527
2018-01-29,0.07253085800851747
2018-01-30,0.07163301256651997
2018-01-31,0.07205014687333067
2018-02-01,0.07236757309660538
2018-02-02,0.06576565715481833
2018-02-05,0.06212916301836635
2018-02-06,0.0680600361721724
2018-02-07,0.064895065255654
2018-02-08,0.06091400952563761
2018-02-09,0.06263494150433249
2018-02-12,0.06837140605259531
2018-02-13,0.06985562365519185
2018-02-14,0.07261455371241593
2018-02-15,0.0777319418486799
2018-02-16,0.07722198300898922
2018-02-20,0.07669389945544688
2018-02-21,0.0759836381546084
2018-02-22,0.0772857370961805
2018-02-23,0.08001742838213938
2018-02-26,0.08317705199106668
2018-02-27,0.08264892412282054
2018-02-28,0.08240302183146894
2018-03-01,0.07956209480065848
2018-03-02,0.08066389128108278
2018-03-05,0.08121936132156965
2018-03-06,0.0810827538613414
2018-03-07,0.07958942220133128
2018-03-08,0.08132856752328543
2018-03-09,0.08409668549576274
2018-03-12,0.08568101001422937
2018-03-13,0.08408751235207743
2018-03-14,0.08269443532361673
2018-03-15,0.08288562372735095
2018-03-16,0.08231198465830863
2018-03-19,0.07983530972111494
2018-03-20,0.07978066969133724
2018-03-21,0.07616577158720078
2018-03-22,0.07396217862635215
2018-03-23,0.07040199440983305
2018-03-26,0.07753158030126037
2018-03-27,0.07349781961686527
2018-03-28,0.07180421503884321
2018-03-29,0.0729879198634463
2018-04-02,0.07198628938516385
2018-04-03,0.07354338990393319
2018-04-04,0.07647532456476813
2018-04-05,0.07755890770193319
2018-04-06,0.07353426107495167
2018-04-09,0.07505492013563461
2018-04-10,0.07796865622477825
2018-04-11,0.07723112660953865
2018-04-12,0.07877902444148682
2018-04-13,0.07931625159557862
2018-04-16,0.08030878278801543
2018-04-17,0.08251228711945643
2018-04-18,0.0821480645689755
2018-04-19,0.07755890770193319
2018-04-20,0.07111218185283188
2018-04-23,0.07067510592931403
2018-04-24,0.06858086688586049
2018-04-25,0.06922735932793975
2018-04-26,0.06974635836720436
2018-04-27,0.06801629755952798
2018-04-30,0.07069333404414119
2018-05-01,0.07418986757444451
2018-05-02,0.08099167237347729
2018-05-03,0.08128305632248922
2018-05-04,0.08760230354034379
2018-05-07,0.0888133357656197
2018-05-08,0.0896237482970321
2018-05-09,0.09081655240748085
2018-05-10,0.09325683020129194
2018-05-11,0.09259871253525079
2018-05-14,0.09219651228361861
2018-05-15,0.09063347359454088
2018-05-16,0.09222395785683488
2018-05-17,0.09113619436594525
2018-05-18,0.09051465110210188
2018-05-21,0.09172120754229468
2018-05-22,0.09129162080371792
2018-05-23,0.09238843926574938
2018-05-24,0.09219651228361861
2018-05-25,0.09258955416313341
2018-05-29,0.09196799612772211
2018-05-30,0.09160234073515183
2018-05-31,0.09102650070248777
2018-06-01,0.09410690439259978
2018-06-04,0.09556023464665203
2018-06-05,0.09691311823877177
2018-06-06,0.09752550313049776
2018-06-07,0.09705021316074175
2018-06-08,0.09544142692578095
2018-06-11,0.09501184018720421
2018-06-12,0.0959715637272657
2018-06-13,0.09452740661689873
2018-06-14,0.09461878353612149
2018-06-15,0.09282719914801141
2018-06-18,0.09273583700035662
2018-06-19,0.08994789558371555
